Exp_ID,Model,Data_Type,Context,Image_ID,Morph_Characteristic,Statistical_Metric,prompt_tokens,completion_tokens,total_tokens,compute_time,response,ground_truth,pct_error
EXP005065,gpt-4o-mini,Processed/Embeded,Zero-shot,4,area_convex,mean,2601.0,4.0,2605.0,0.3286,3107.016,3107.0163934426228,0.0
EXP005066,gpt-4o-mini,Processed/Embeded,Zero-shot,4,area_convex,median,2601.0,4.0,2605.0,0.2453,1911.0,1911.0,0.0
EXP005067,gpt-4o-mini,Processed/Embeded,Zero-shot,4,area_convex,range,2601.0,4.0,2605.0,0.2706,20602.0,20602.0,0.0
EXP005068,gpt-4o-mini,Processed/Embeded,Zero-shot,4,area_convex,min,2601.0,3.0,2604.0,0.3447,94.0,94.0,0.0
EXP005069,gpt-4o-mini,Processed/Embeded,Zero-shot,4,area_convex,max,2601.0,5.0,2606.0,0.5313,20696.0,20696.0,0.0
EXP005070,gpt-4o-mini,Processed/Embeded,Zero-shot,4,area_convex,IQR,2602.0,4.0,2606.0,0.3192,2983.5,2983.5,0.0
EXP005071,gpt-4o-mini,Processed/Embeded,Zero-shot,4,area_convex,Q1,2602.0,4.0,2606.0,0.5147,826.0,826.0,0.0
EXP005072,gpt-4o-mini,Processed/Embeded,Zero-shot,4,area_convex,Q3,2602.0,4.0,2606.0,0.3327,3809.5,3809.5,0.0
EXP005073,gpt-4o-mini,Processed/Embeded,Zero-shot,4,major_axis_length,mean,2601.0,4.0,2605.0,0.4817,62.114,62.11413950127599,0.0002
EXP005074,gpt-4o-mini,Processed/Embeded,Zero-shot,4,major_axis_length,median,2601.0,4.0,2605.0,0.2834,53.301,53.301058288322814,0.0001
EXP005075,gpt-4o-mini,Processed/Embeded,Zero-shot,4,major_axis_length,range,2601.0,3.0,2604.0,0.4066,181.733,181.73275518090645,0.0001
EXP005076,gpt-4o-mini,Processed/Embeded,Zero-shot,4,major_axis_length,min,2601.0,4.0,2605.0,0.3382,11.273,11.272689193506077,0.0028
EXP005077,gpt-4o-mini,Processed/Embeded,Zero-shot,4,major_axis_length,max,2601.0,3.0,2604.0,0.5065,193.005,193.0054443744125,0.0002
EXP005078,gpt-4o-mini,Processed/Embeded,Zero-shot,4,major_axis_length,IQR,2602.0,3.0,2605.0,0.299,45.34,45.3404027321871,0.0009
EXP005079,gpt-4o-mini,Processed/Embeded,Zero-shot,4,major_axis_length,Q1,2602.0,4.0,2606.0,0.4267,35.943,35.942638227352205,0.001
EXP005080,gpt-4o-mini,Processed/Embeded,Zero-shot,4,major_axis_length,Q3,2602.0,4.0,2606.0,0.4526,81.283,81.2830409595393,0.0001
EXP005081,gpt-4o-mini,Processed/Embeded,Zero-shot,4,minor_axis_length,mean,2601.0,3.0,2604.0,0.2907,48.957,48.95681093968779,0.0004
EXP005082,gpt-4o-mini,Processed/Embeded,Zero-shot,4,minor_axis_length,median,2601.0,3.0,2604.0,0.5433,43.257,43.257135178195846,0.0003
EXP005083,gpt-4o-mini,Processed/Embeded,Zero-shot,4,minor_axis_length,range,2601.0,4.0,2605.0,0.2634,136.855,136.85526223898833,0.0002
EXP005084,gpt-4o-mini,Processed/Embeded,Zero-shot,4,minor_axis_length,min,2601.0,3.0,2604.0,0.3119,7.038,7.038164471761541,0.0023
EXP005085,gpt-4o-mini,Processed/Embeded,Zero-shot,4,minor_axis_length,max,2601.0,3.0,2604.0,0.9362,143.893,143.89342671074988,0.0003
EXP005086,gpt-4o-mini,Processed/Embeded,Zero-shot,4,minor_axis_length,IQR,2602.0,4.0,2606.0,0.3682,32.958,32.95762400221064,0.0011
EXP005087,gpt-4o-mini,Processed/Embeded,Zero-shot,4,minor_axis_length,Q1,2602.0,4.0,2606.0,0.2769,28.89,28.890492119871308,0.0017
EXP005088,gpt-4o-mini,Processed/Embeded,Zero-shot,4,minor_axis_length,Q3,2602.0,3.0,2605.0,0.3637,61.848,61.84811612208195,0.0002
EXP005089,gpt-4o-mini,Processed/Embeded,Zero-shot,4,eccentricity,mean,2600.0,4.0,2604.0,0.3565,0.526,0.5259835059043478,0.0031
EXP005090,gpt-4o-mini,Processed/Embeded,Zero-shot,4,eccentricity,median,2600.0,4.0,2604.0,0.3016,0.514,0.5139560988545376,0.0085
EXP005091,gpt-4o-mini,Processed/Embeded,Zero-shot,4,eccentricity,range,2600.0,3.0,2603.0,0.3897,0.931,0.9313490758429483,0.0375
EXP005092,gpt-4o-mini,Processed/Embeded,Zero-shot,4,eccentricity,min,2600.0,4.0,2604.0,0.2981,0.041,0.0410784297601277,0.1909
EXP005093,gpt-4o-mini,Processed/Embeded,Zero-shot,4,eccentricity,max,2600.0,3.0,2603.0,0.4673,0.972,0.972427505603076,0.044
EXP005094,gpt-4o-mini,Processed/Embeded,Zero-shot,4,eccentricity,IQR,2601.0,3.0,2604.0,0.3095,0.354,0.3535547068777764,0.1259
EXP005095,gpt-4o-mini,Processed/Embeded,Zero-shot,4,eccentricity,Q1,2601.0,4.0,2605.0,0.3491,0.355,0.3553858454203818,0.1086
EXP005096,gpt-4o-mini,Processed/Embeded,Zero-shot,4,eccentricity,Q3,2601.0,3.0,2604.0,0.313,0.709,0.7089405522981582,0.0084
EXP005097,gpt-4o-mini,Processed/Embeded,Zero-shot,4,orientation,mean,2599.0,3.0,2602.0,0.7643,0.042,0.042133731466402,0.3174
EXP005098,gpt-4o-mini,Processed/Embeded,Zero-shot,4,orientation,median,2599.0,3.0,2602.0,0.9026,0.108,0.1079655062138078,0.0319
EXP005099,gpt-4o-mini,Processed/Embeded,Zero-shot,4,orientation,range,2599.0,4.0,2603.0,0.6697,3.13,3.1297074930290147,0.0093
EXP005100,gpt-4o-mini,Processed/Embeded,Zero-shot,4,orientation,min,2599.0,5.0,2604.0,0.8778,-1.568,-1.5677240653241942,0.0176
EXP005101,gpt-4o-mini,Processed/Embeded,Zero-shot,4,orientation,max,2599.0,3.0,2602.0,0.6952,1.562,1.5619834277048206,0.0011
EXP005102,gpt-4o-mini,Processed/Embeded,Zero-shot,4,orientation,IQR,2600.0,4.0,2604.0,0.6104,2.047,2.0468084635781523,0.0094
EXP005103,gpt-4o-mini,Processed/Embeded,Zero-shot,4,orientation,Q1,2600.0,5.0,2605.0,0.6388,-1.003,-1.002730302175732,0.0269
EXP005104,gpt-4o-mini,Processed/Embeded,Zero-shot,4,orientation,Q3,2600.0,4.0,2604.0,0.774,3582.0,1.0440781614024202,342977.763
EXP005105,gpt-4o-mini,Processed/Embeded,Zero-shot,4,equivalent_diameter,mean,2601.0,3.0,2604.0,0.5067,53.92,53.92033228213593,0.0006
EXP005106,gpt-4o-mini,Processed/Embeded,Zero-shot,4,equivalent_diameter,median,2601.0,3.0,2604.0,0.4414,48.046,48.04563762304389,0.0008
EXP005107,gpt-4o-mini,Processed/Embeded,Zero-shot,4,equivalent_diameter,range,2601.0,4.0,2605.0,0.4851,19969.0,149.6208462830453,13246.4023
EXP005108,gpt-4o-mini,Processed/Embeded,Zero-shot,4,equivalent_diameter,min,2601.0,4.0,2605.0,0.5216,81.0,10.155412503859614,697.6042
EXP005109,gpt-4o-mini,Processed/Embeded,Zero-shot,4,equivalent_diameter,max,2601.0,5.0,2606.0,0.4072,20050.0,159.77625878690492,12448.798
EXP005110,gpt-4o-mini,Processed/Embeded,Zero-shot,4,equivalent_diameter,IQR,2602.0,4.0,2606.0,0.6622,35.708,35.70820834538677,0.0006
EXP005111,gpt-4o-mini,Processed/Embeded,Zero-shot,4,equivalent_diameter,Q1,2602.0,4.0,2606.0,0.4253,795.5,31.824171973596016,2399.6723
EXP005112,gpt-4o-mini,Processed/Embeded,Zero-shot,4,equivalent_diameter,Q3,2602.0,5.0,2607.0,0.3728,3582.0,67.53238031898279,5204.1222
EXP005113,gpt-4o-mini,Processed/Embeded,Zero-shot,4,circularity,mean,2600.0,3.0,2603.0,0.2549,0.799,0.7985876025156999,0.0516
EXP005114,gpt-4o-mini,Processed/Embeded,Zero-shot,4,circularity,median,2600.0,3.0,2603.0,0.2499,0.831,0.8306092278591116,0.047
EXP005115,gpt-4o-mini,Processed/Embeded,Zero-shot,4,circularity,range,2600.0,3.0,2603.0,0.4362,0.491,0.4908487758824147,0.0308
EXP005116,gpt-4o-mini,Processed/Embeded,Zero-shot,4,circularity,min,2600.0,3.0,2603.0,0.2321,0.447,0.4469246316697913,0.0169
EXP005117,gpt-4o-mini,Processed/Embeded,Zero-shot,4,circularity,max,2600.0,3.0,2603.0,0.2526,0.938,0.937773407552206,0.0242
EXP005118,gpt-4o-mini,Processed/Embeded,Zero-shot,4,circularity,IQR,2601.0,3.0,2604.0,0.2967,0.137,0.1374508342265851,0.328
EXP005119,gpt-4o-mini,Processed/Embeded,Zero-shot,4,circularity,Q1,2601.0,3.0,2604.0,0.4317,0.745,0.7446268945365336,0.0501
EXP005120,gpt-4o-mini,Processed/Embeded,Zero-shot,4,circularity,Q3,2601.0,4.0,2605.0,0.2379,0.882,0.8820777287631187,0.0088
EXP005121,gpt-4o-mini,Processed/Embeded,Zero-shot,5,area,mean,2616.0,5.0,2621.0,0.2762,24352.571,24352.571428571428,0.0
EXP005122,gpt-4o-mini,Processed/Embeded,Zero-shot,5,area,median,2616.0,5.0,2621.0,0.325,15760.0,15760.0,0.0
EXP005123,gpt-4o-mini,Processed/Embeded,Zero-shot,5,area,range,2616.0,5.0,2621.0,0.5037,122619.0,122619.0,0.0
EXP005124,gpt-4o-mini,Processed/Embeded,Zero-shot,5,area,min,2616.0,5.0,2621.0,0.4349,1662.0,1662.0,0.0
EXP005125,gpt-4o-mini,Processed/Embeded,Zero-shot,5,area,max,2616.0,5.0,2621.0,0.4667,124281.0,124281.0,0.0
EXP005126,gpt-4o-mini,Processed/Embeded,Zero-shot,5,area,IQR,2617.0,5.0,2622.0,0.4374,26030.0,26030.0,0.0
EXP005127,gpt-4o-mini,Processed/Embeded,Zero-shot,5,area,Q1,2617.0,5.0,2622.0,0.2974,6341.0,6341.0,0.0
EXP005128,gpt-4o-mini,Processed/Embeded,Zero-shot,5,area,Q3,2617.0,4.0,2621.0,0.2838,32371.0,32371.0,0.0
EXP005129,gpt-4o-mini,Processed/Embeded,Zero-shot,5,area_convex,mean,2618.0,4.0,2622.0,0.3335,30432.333,30432.33333333333,0.0
EXP005130,gpt-4o-mini,Processed/Embeded,Zero-shot,5,area_convex,median,2618.0,4.0,2622.0,0.3416,20487.0,20487.0,0.0
EXP005131,gpt-4o-mini,Processed/Embeded,Zero-shot,5,area_convex,range,2618.0,4.0,2622.0,0.4067,156432.0,156432.0,0.0
EXP005132,gpt-4o-mini,Processed/Embeded,Zero-shot,5,area_convex,min,2618.0,5.0,2623.0,0.5393,1817.0,1817.0,0.0
EXP005133,gpt-4o-mini,Processed/Embeded,Zero-shot,5,area_convex,max,2618.0,4.0,2622.0,0.3188,158249.0,158249.0,0.0
EXP005134,gpt-4o-mini,Processed/Embeded,Zero-shot,5,area_convex,IQR,2619.0,4.0,2623.0,0.5097,30154.0,30154.0,0.0
EXP005135,gpt-4o-mini,Processed/Embeded,Zero-shot,5,area_convex,Q1,2619.0,5.0,2624.0,0.3078,7217.0,7217.0,0.0
EXP005136,gpt-4o-mini,Processed/Embeded,Zero-shot,5,area_convex,Q3,2619.0,4.0,2623.0,0.2762,37371.0,37371.0,0.0
EXP005137,gpt-4o-mini,Processed/Embeded,Zero-shot,5,major_axis_length,mean,2618.0,4.0,2622.0,0.2695,226.86,226.8601885502036,0.0001
EXP005138,gpt-4o-mini,Processed/Embeded,Zero-shot,5,major_axis_length,median,2618.0,4.0,2622.0,0.2884,211.469,211.4687680573252,0.0001
EXP005139,gpt-4o-mini,Processed/Embeded,Zero-shot,5,major_axis_length,range,2618.0,4.0,2622.0,1.2403,575.523,575.52349815429,0.0001
EXP005140,gpt-4o-mini,Processed/Embeded,Zero-shot,5,major_axis_length,min,2618.0,4.0,2622.0,1.0705,52.968,52.96759687036935,0.0008
EXP005141,gpt-4o-mini,Processed/Embeded,Zero-shot,5,major_axis_length,max,2618.0,4.0,2622.0,0.5136,628.491,628.4910950246593,0.0
EXP005142,gpt-4o-mini,Processed/Embeded,Zero-shot,5,major_axis_length,IQR,2619.0,4.0,2623.0,0.275,137.432,137.43216163338337,0.0001
EXP005143,gpt-4o-mini,Processed/Embeded,Zero-shot,5,major_axis_length,Q1,2619.0,3.0,2622.0,0.4329,109.687,109.686850284507,0.0001
EXP005144,gpt-4o-mini,Processed/Embeded,Zero-shot,5,major_axis_length,Q3,2619.0,3.0,2622.0,0.4035,247.119,247.1190119178904,0.0
EXP005145,gpt-4o-mini,Processed/Embeded,Zero-shot,5,minor_axis_length,mean,2618.0,4.0,2622.0,0.2971,123.527,123.52688563354796,0.0001
EXP005146,gpt-4o-mini,Processed/Embeded,Zero-shot,5,minor_axis_length,median,2618.0,4.0,2622.0,0.4904,98.765,98.76536555533228,0.0004
EXP005147,gpt-4o-mini,Processed/Embeded,Zero-shot,5,minor_axis_length,range,2618.0,4.0,2622.0,0.2778,361.774,361.7737035404638,0.0001
EXP005148,gpt-4o-mini,Processed/Embeded,Zero-shot,5,minor_axis_length,min,2618.0,4.0,2622.0,0.289,22.535,22.5354090141833,0.0018
EXP005149,gpt-4o-mini,Processed/Embeded,Zero-shot,5,minor_axis_length,max,2618.0,4.0,2622.0,0.3551,384.309,384.30911255464713,0.0
EXP005150,gpt-4o-mini,Processed/Embeded,Zero-shot,5,minor_axis_length,IQR,2619.0,3.0,2622.0,0.2989,83.31,83.3099016697487,0.0001
EXP005151,gpt-4o-mini,Processed/Embeded,Zero-shot,5,minor_axis_length,Q1,2619.0,3.0,2622.0,0.2494,69.194,69.19406668435506,0.0001
EXP005152,gpt-4o-mini,Processed/Embeded,Zero-shot,5,minor_axis_length,Q3,2619.0,3.0,2622.0,0.2896,152.504,152.50396835410376,0.0
EXP005153,gpt-4o-mini,Processed/Embeded,Zero-shot,5,eccentricity,mean,2617.0,4.0,2621.0,0.3421,0.737,0.7374130054515508,0.056
EXP005154,gpt-4o-mini,Processed/Embeded,Zero-shot,5,eccentricity,median,2617.0,4.0,2621.0,0.6111,0.742,0.7423467397110963,0.0467
EXP005155,gpt-4o-mini,Processed/Embeded,Zero-shot,5,eccentricity,range,2617.0,3.0,2620.0,0.2876,0.593,0.5930171341932244,0.0029
EXP005156,gpt-4o-mini,Processed/Embeded,Zero-shot,5,eccentricity,min,2617.0,3.0,2620.0,0.4119,0.387,0.3866253111758229,0.0969
EXP005157,gpt-4o-mini,Processed/Embeded,Zero-shot,5,eccentricity,max,2617.0,4.0,2621.0,0.3533,0.98,0.9796424453690474,0.0365
EXP005158,gpt-4o-mini,Processed/Embeded,Zero-shot,5,eccentricity,IQR,2618.0,4.0,2622.0,0.5004,0.284,0.2840257781028026,0.0091
EXP005159,gpt-4o-mini,Processed/Embeded,Zero-shot,5,eccentricity,Q1,2618.0,4.0,2622.0,0.3355,0.615,0.6154795206093635,0.0779
EXP005160,gpt-4o-mini,Processed/Embeded,Zero-shot,5,eccentricity,Q3,2618.0,4.0,2622.0,0.4,0.9,0.8995052987121661,0.055
EXP005161,gpt-4o-mini,Processed/Embeded,Zero-shot,5,orientation,mean,2616.0,3.0,2619.0,0.6992,0.247,0.2470773652027897,0.0313
EXP005162,gpt-4o-mini,Processed/Embeded,Zero-shot,5,orientation,median,2616.0,3.0,2619.0,0.6398,0.53,0.5297361386414307,0.0498
EXP005163,gpt-4o-mini,Processed/Embeded,Zero-shot,5,orientation,range,2616.0,4.0,2620.0,0.6159,3.051,3.0512047126545374,0.0067
EXP005164,gpt-4o-mini,Processed/Embeded,Zero-shot,5,orientation,min,2616.0,4.0,2620.0,0.6595,-1.498,-1.4979958308841417,0.0003
EXP005165,gpt-4o-mini,Processed/Embeded,Zero-shot,5,orientation,max,2616.0,4.0,2620.0,0.6491,1.553,1.5532088817703955,0.0134
EXP005166,gpt-4o-mini,Processed/Embeded,Zero-shot,5,orientation,IQR,2617.0,3.0,2620.0,1.2969,1.611,1.6113016435373273,0.0187
EXP005167,gpt-4o-mini,Processed/Embeded,Zero-shot,5,orientation,Q1,2617.0,4.0,2621.0,0.6865,-0.46,-0.4598540172547096,0.0317
EXP005168,gpt-4o-mini,Processed/Embeded,Zero-shot,5,orientation,Q3,2617.0,4.0,2621.0,0.6194,1.151,1.1514476262826177,0.0389
EXP005169,gpt-4o-mini,Processed/Embeded,Zero-shot,5,equivalent_diameter,mean,2618.0,3.0,2621.0,0.53,151.974,151.973565687667,0.0003
EXP005170,gpt-4o-mini,Processed/Embeded,Zero-shot,5,equivalent_diameter,median,2618.0,4.0,2622.0,0.663,141.655,141.65541015092282,0.0003
EXP005171,gpt-4o-mini,Processed/Embeded,Zero-shot,5,equivalent_diameter,range,2618.0,4.0,2622.0,0.5122,351.792,351.7919185928927,0.0
EXP005172,gpt-4o-mini,Processed/Embeded,Zero-shot,5,equivalent_diameter,min,2618.0,3.0,2621.0,0.524,46.001,46.00134914706133,0.0008
EXP005173,gpt-4o-mini,Processed/Embeded,Zero-shot,5,equivalent_diameter,max,2618.0,3.0,2621.0,0.3608,397.793,397.7932677399541,0.0001
EXP005174,gpt-4o-mini,Processed/Embeded,Zero-shot,5,equivalent_diameter,IQR,2619.0,3.0,2622.0,0.67,113.164,113.16405237080164,0.0
EXP005175,gpt-4o-mini,Processed/Embeded,Zero-shot,5,equivalent_diameter,Q1,2619.0,3.0,2622.0,0.463,89.853,89.85328014694659,0.0003
EXP005176,gpt-4o-mini,Processed/Embeded,Zero-shot,5,equivalent_diameter,Q3,2619.0,3.0,2622.0,0.4831,203.017,203.01733251774823,0.0002
EXP005177,gpt-4o-mini,Processed/Embeded,Zero-shot,5,circularity,mean,2617.0,3.0,2620.0,0.3191,0.507,0.5066489240417099,0.0693
EXP005178,gpt-4o-mini,Processed/Embeded,Zero-shot,5,circularity,median,2617.0,4.0,2621.0,0.3438,0.546,0.5457131094743537,0.0526
EXP005179,gpt-4o-mini,Processed/Embeded,Zero-shot,5,circularity,range,2617.0,4.0,2621.0,0.5679,0.483,0.4825961551313222,0.0837
EXP005180,gpt-4o-mini,Processed/Embeded,Zero-shot,5,circularity,min,2617.0,4.0,2621.0,0.9564,0.22,0.2201569021053743,0.0713
EXP005181,gpt-4o-mini,Processed/Embeded,Zero-shot,5,circularity,max,2617.0,4.0,2621.0,1.0264,0.703,0.7027530572366966,0.0351
EXP005182,gpt-4o-mini,Processed/Embeded,Zero-shot,5,circularity,IQR,2618.0,3.0,2621.0,0.2927,0.339,0.3394356511337942,0.1283
EXP005183,gpt-4o-mini,Processed/Embeded,Zero-shot,5,circularity,Q1,2618.0,4.0,2622.0,0.729,0.32,0.3195001072884543,0.1565
EXP005184,gpt-4o-mini,Processed/Embeded,Zero-shot,5,circularity,Q3,2618.0,4.0,2622.0,0.3873,32371.0,0.6589357584222485,4912518.5043
EXP005185,gpt-4o-mini,Processed/Embeded,Zero-shot,6,area,mean,2614.0,5.0,2619.0,0.4775,43042.0,43042.0,0.0
EXP005186,gpt-4o-mini,Processed/Embeded,Zero-shot,6,area,median,2614.0,5.0,2619.0,0.5047,49076.0,49076.0,0.0
EXP005187,gpt-4o-mini,Processed/Embeded,Zero-shot,6,area,range,2614.0,5.0,2619.0,0.5886,82162.0,82162.0,0.0
EXP005188,gpt-4o-mini,Processed/Embeded,Zero-shot,6,area,min,2614.0,4.0,2618.0,0.2859,5359.0,5359.0,0.0
EXP005189,gpt-4o-mini,Processed/Embeded,Zero-shot,6,area,max,2614.0,4.0,2618.0,0.31,87521.0,87521.0,0.0
EXP005190,gpt-4o-mini,Processed/Embeded,Zero-shot,6,area,IQR,2615.0,4.0,2619.0,0.2774,53694.5,53694.5,0.0
EXP005191,gpt-4o-mini,Processed/Embeded,Zero-shot,6,area,Q1,2615.0,5.0,2620.0,0.3335,10714.25,10714.25,0.0
EXP005192,gpt-4o-mini,Processed/Embeded,Zero-shot,6,area,Q3,2615.0,4.0,2619.0,0.5904,64408.75,64408.75,0.0
EXP005193,gpt-4o-mini,Processed/Embeded,Zero-shot,6,area_convex,mean,2616.0,5.0,2621.0,0.2737,44735.286,44735.28571428572,0.0
EXP005194,gpt-4o-mini,Processed/Embeded,Zero-shot,6,area_convex,median,2616.0,5.0,2621.0,0.3021,50726.0,50726.0,0.0
EXP005195,gpt-4o-mini,Processed/Embeded,Zero-shot,6,area_convex,range,2616.0,4.0,2620.0,0.2493,82501.0,82501.0,0.0
EXP005196,gpt-4o-mini,Processed/Embeded,Zero-shot,6,area_convex,min,2616.0,5.0,2621.0,0.2868,5463.0,5463.0,0.0
EXP005197,gpt-4o-mini,Processed/Embeded,Zero-shot,6,area_convex,max,2616.0,4.0,2620.0,0.602,87964.0,87964.0,0.0
EXP005198,gpt-4o-mini,Processed/Embeded,Zero-shot,6,area_convex,IQR,2617.0,4.0,2621.0,0.4575,54107.5,54107.5,0.0
EXP005199,gpt-4o-mini,Processed/Embeded,Zero-shot,6,area_convex,Q1,2617.0,4.0,2621.0,0.2956,12839.0,12839.0,0.0
EXP005200,gpt-4o-mini,Processed/Embeded,Zero-shot,6,area_convex,Q3,2617.0,5.0,2622.0,0.2782,66946.5,66946.5,0.0
EXP005201,gpt-4o-mini,Processed/Embeded,Zero-shot,6,major_axis_length,mean,2616.0,3.0,2619.0,0.3125,272.404,272.4041829005619,0.0001
EXP005202,gpt-4o-mini,Processed/Embeded,Zero-shot,6,major_axis_length,median,2616.0,3.0,2619.0,1.0693,297.887,297.8868196849394,0.0001
EXP005203,gpt-4o-mini,Processed/Embeded,Zero-shot,6,major_axis_length,range,2616.0,4.0,2620.0,0.4089,250.604,250.6044887093477,0.0002
EXP005204,gpt-4o-mini,Processed/Embeded,Zero-shot,6,major_axis_length,min,2616.0,3.0,2619.0,0.5871,149.813,149.81349608266166,0.0003
EXP005205,gpt-4o-mini,Processed/Embeded,Zero-shot,6,major_axis_length,max,2616.0,4.0,2620.0,0.4713,400.418,400.41798479200935,0.0
EXP005206,gpt-4o-mini,Processed/Embeded,Zero-shot,6,major_axis_length,IQR,2617.0,4.0,2621.0,0.4684,92.311,92.3105697843904,0.0005
EXP005207,gpt-4o-mini,Processed/Embeded,Zero-shot,6,major_axis_length,Q1,2617.0,3.0,2620.0,0.5139,213.349,213.3493976661136,0.0002
EXP005208,gpt-4o-mini,Processed/Embeded,Zero-shot,6,major_axis_length,Q3,2617.0,3.0,2620.0,0.4078,305.66,305.6599674505039,0.0
EXP005209,gpt-4o-mini,Processed/Embeded,Zero-shot,6,minor_axis_length,mean,2616.0,4.0,2620.0,0.3886,188.642,188.6417315396248,0.0001
EXP005210,gpt-4o-mini,Processed/Embeded,Zero-shot,6,minor_axis_length,median,2616.0,4.0,2620.0,0.697,225.442,225.4419660285074,0.0
EXP005211,gpt-4o-mini,Processed/Embeded,Zero-shot,6,minor_axis_length,range,2616.0,4.0,2620.0,1.5028,286.134,286.1342114093231,0.0001
EXP005212,gpt-4o-mini,Processed/Embeded,Zero-shot,6,minor_axis_length,min,2616.0,4.0,2620.0,0.2771,38.951,38.950972069291495,0.0001
EXP005213,gpt-4o-mini,Processed/Embeded,Zero-shot,6,minor_axis_length,max,2616.0,3.0,2619.0,1.3085,325.085,325.08518347861457,0.0001
EXP005214,gpt-4o-mini,Processed/Embeded,Zero-shot,6,minor_axis_length,IQR,2617.0,3.0,2620.0,0.2726,191.105,191.10461700236755,0.0002
EXP005215,gpt-4o-mini,Processed/Embeded,Zero-shot,6,minor_axis_length,Q1,2617.0,4.0,2621.0,0.829,85.268,85.26764536239517,0.0004
EXP005216,gpt-4o-mini,Processed/Embeded,Zero-shot,6,minor_axis_length,Q3,2617.0,3.0,2620.0,0.5298,276.372,276.3722623647627,0.0001
EXP005217,gpt-4o-mini,Processed/Embeded,Zero-shot,6,eccentricity,mean,2615.0,4.0,2619.0,0.6292,0.67,0.6702891561195511,0.0431
EXP005218,gpt-4o-mini,Processed/Embeded,Zero-shot,6,eccentricity,median,2615.0,4.0,2619.0,0.3625,0.691,0.691345196449751,0.0499
EXP005219,gpt-4o-mini,Processed/Embeded,Zero-shot,6,eccentricity,range,2615.0,4.0,2619.0,0.4122,0.73,0.7298316010766206,0.0231
EXP005220,gpt-4o-mini,Processed/Embeded,Zero-shot,6,eccentricity,min,2615.0,3.0,2618.0,0.386,0.25,0.249579385906481,0.1685
EXP005221,gpt-4o-mini,Processed/Embeded,Zero-shot,6,eccentricity,max,2615.0,4.0,2619.0,0.5024,0.979,0.9794109869831016,0.042
EXP005222,gpt-4o-mini,Processed/Embeded,Zero-shot,6,eccentricity,IQR,2616.0,4.0,2620.0,0.3921,0.361,0.3607036107759951,0.0822
EXP005223,gpt-4o-mini,Processed/Embeded,Zero-shot,6,eccentricity,Q1,2616.0,4.0,2620.0,0.4016,0.549,0.5492446456959685,0.0445
EXP005224,gpt-4o-mini,Processed/Embeded,Zero-shot,6,eccentricity,Q3,2616.0,3.0,2619.0,0.3464,0.91,0.9099482564719636,0.0057
EXP005225,gpt-4o-mini,Processed/Embeded,Zero-shot,6,orientation,mean,2614.0,4.0,2618.0,0.6284,-0.375,-0.3752779508925744,0.0741
EXP005226,gpt-4o-mini,Processed/Embeded,Zero-shot,6,orientation,median,2614.0,5.0,2619.0,0.625,-0.592,-0.5917385634424426,0.0442
EXP005227,gpt-4o-mini,Processed/Embeded,Zero-shot,6,orientation,range,2614.0,4.0,2618.0,0.6745,2.92,2.919898320002528,0.0035
EXP005228,gpt-4o-mini,Processed/Embeded,Zero-shot,6,orientation,min,2614.0,4.0,2618.0,0.7026,-1.56,-1.5600568237822956,0.0036
EXP005229,gpt-4o-mini,Processed/Embeded,Zero-shot,6,orientation,max,2614.0,4.0,2618.0,0.6275,1.36,1.3598414962202323,0.0117
EXP005230,gpt-4o-mini,Processed/Embeded,Zero-shot,6,orientation,IQR,2615.0,4.0,2619.0,0.6873,1.488,1.4883639609459465,0.0245
EXP005231,gpt-4o-mini,Processed/Embeded,Zero-shot,6,orientation,Q1,2615.0,5.0,2620.0,0.4889,-1.176,-1.175912521726991,0.0074
EXP005232,gpt-4o-mini,Processed/Embeded,Zero-shot,6,orientation,Q3,2615.0,4.0,2619.0,0.7242,0.312,0.3124514392189553,0.1445
EXP005233,gpt-4o-mini,Processed/Embeded,Zero-shot,6,equivalent_diameter,mean,2616.0,3.0,2619.0,0.6499,216.398,216.398451532162,0.0002
EXP005234,gpt-4o-mini,Processed/Embeded,Zero-shot,6,equivalent_diameter,median,2616.0,4.0,2620.0,0.7815,248.945,248.9453104736833,0.0001
EXP005235,gpt-4o-mini,Processed/Embeded,Zero-shot,6,equivalent_diameter,range,2616.0,3.0,2619.0,0.456,251.216,251.21589746062097,0.0
EXP005236,gpt-4o-mini,Processed/Embeded,Zero-shot,6,equivalent_diameter,min,2616.0,5.0,2621.0,0.6198,5359.0,82.60321252975417,6387.6411
EXP005237,gpt-4o-mini,Processed/Embeded,Zero-shot,6,equivalent_diameter,max,2616.0,5.0,2621.0,0.6197,87521.0,333.8191099903751,26118.0916
EXP005238,gpt-4o-mini,Processed/Embeded,Zero-shot,6,equivalent_diameter,IQR,2617.0,5.0,2622.0,0.5577,53694.5,170.56748473763156,31379.9155
EXP005239,gpt-4o-mini,Processed/Embeded,Zero-shot,6,equivalent_diameter,Q1,2617.0,3.0,2620.0,0.4512,115.712,115.71156443946084,0.0004
EXP005240,gpt-4o-mini,Processed/Embeded,Zero-shot,6,equivalent_diameter,Q3,2617.0,4.0,2621.0,0.5052,64408.75,286.2790491770924,22398.5902
EXP005241,gpt-4o-mini,Processed/Embeded,Zero-shot,6,circularity,mean,2615.0,4.0,2619.0,0.4366,0.672,0.6719620430969447,0.0056
